tax_id,genus_tax_id,name,category,is_phage,sample,condition,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length
542421,-200,uncultured bacterium ARCTIC32_A_02,bacteria,FALSE,roomtemp,filter,19.85022863,66,1,60,96.5768,195.161
542424,-200,uncultured bacterium ARCTIC33_F_06,bacteria,FALSE,frozen,flowthrough,311.122291,948,1,909,94.5145,690.221
542424,-200,uncultured bacterium ARCTIC33_F_06,bacteria,FALSE,frozen,filter,100.4296032,398,1,360,95.1304,462.339
542429,-200,uncultured bacterium ARCTIC38_A_01,bacteria,FALSE,roomtemp,filter,47.5202443,158,1,143,94.0172,261.267
542431,-200,uncultured bacterium ARCTIC39_A_07,bacteria,FALSE,roomtemp,filter,985.2931666,3276,1,3274,87.1357,69.9894
542437,-200,uncultured bacterium ARCTIC45_G_10,bacteria,FALSE,roomtemp,flowthrough,612.7300859,2351,3,2192,95.0516,236.724
1624536,-200,uncultured bacterium BD_contig00847,bacteria,FALSE,roomtemp,flowthrough,46.91255443,180,1,176,98.5714,76.9286
1181507,-200,uncultured bacterium contig00016,bacteria,FALSE,roomtemp,filter,537.7607393,1788,1,1787,83.6239,115.963
1343844,-200,uncultured bacterium FGYC_13M19,bacteria,FALSE,frozen,flowthrough,177.5497463,541,1,538,93.5889,77.7892
542454,-200,uncultured bacterium GRIST08,bacteria,FALSE,frozen,filter,61.06523609,242,1,178,86.8702,499.606
542454,-200,uncultured bacterium GRIST08,bacteria,FALSE,frozen,flowthrough,13.4557109,41,1,35,88.8989,261.421
542454,-200,uncultured bacterium GRIST08,bacteria,FALSE,roomtemp,filter,120.605177,401,3,365,90.7989,226.725
542457,-200,uncultured bacterium GRIST12,bacteria,FALSE,frozen,filter,819.5863091,3248,8,3234,99.9322,188.899
542457,-200,uncultured bacterium GRIST12,bacteria,FALSE,roomtemp,flowthrough,163.1514393,626,2,620,99.7453,223.126
542467,-200,uncultured bacterium GRIST22,bacteria,FALSE,frozen,flowthrough,26.58323373,81,1,33,99.9123,125.938
542467,-200,uncultured bacterium GRIST22,bacteria,FALSE,roomtemp,filter,52.63318198,175,1,113,98.6083,236.862
542473,-200,uncultured bacterium HF0010_05E14,bacteria,FALSE,roomtemp,flowthrough,216.0583757,829,6,778,93.8499,201.481
542473,-200,uncultured bacterium HF0010_05E14,bacteria,FALSE,roomtemp,filter,215.6456656,717,4,684,98.1511,140.931
542479,-200,uncultured bacterium HF0010_10I05,bacteria,FALSE,frozen,filter,26.99991844,107,1,59,98.2055,268.161
542479,-200,uncultured bacterium HF0010_10I05,bacteria,FALSE,roomtemp,flowthrough,15.11626754,58,1,46,94.9276,100.167
542480,-200,uncultured bacterium HF0010_31F02,bacteria,FALSE,frozen,flowthrough,428.2854323,1305,6,1270,97.4978,294.179
542480,-200,uncultured bacterium HF0010_31F02,bacteria,FALSE,frozen,filter,425.4379671,1686,5,1664,96.1664,543.286
542480,-200,uncultured bacterium HF0010_31F02,bacteria,FALSE,roomtemp,filter,49.32481054,164,1,130,95.7955,189.815
542485,-200,uncultured bacterium HF0070_02E07,bacteria,FALSE,roomtemp,flowthrough,11.206888,43,1,38,88.278,84.75
542485,-200,uncultured bacterium HF0070_02E07,bacteria,FALSE,roomtemp,filter,7.519025997,25,1,23,87.2998,88.56
542486,-200,uncultured bacterium HF0070_045F09,bacteria,FALSE,frozen,flowthrough,16.40940354,50,1,47,90.5534,62.34
542489,-200,uncultured bacterium HF0070_05I22,bacteria,FALSE,frozen,flowthrough,52.18190324,159,2,149,95.231,202.606
542489,-200,uncultured bacterium HF0070_05I22,bacteria,FALSE,frozen,filter,8.327077648,33,1,27,94.3056,180.129
542489,-200,uncultured bacterium HF0070_05I22,bacteria,FALSE,roomtemp,flowthrough,30.75378568,118,2,112,94.2617,205.954
542493,-200,uncultured bacterium HF0070_07E19,bacteria,FALSE,frozen,flowthrough,247.4538053,754,5,703,98.5832,397.402
542493,-200,uncultured bacterium HF0070_07E19,bacteria,FALSE,roomtemp,filter,17.74490135,59,1,45,98.6617,271.772
542495,-200,uncultured bacterium HF0070_34A12,bacteria,FALSE,frozen,flowthrough,9.18926598,28,1,15,96.7028,89.4231
542496,-200,uncultured bacterium HF0070_34E11,bacteria,FALSE,frozen,filter,663.3905193,2629,1,2624,90.5362,1285.09
542496,-200,uncultured bacterium HF0070_34E11,bacteria,FALSE,roomtemp,flowthrough,17.72252056,68,1,50,95.5525,136.154
542511,-200,uncultured bacterium HF0500_16O16,bacteria,FALSE,frozen,flowthrough,514.9270829,1569,5,1547,88.5943,745.894
542511,-200,uncultured bacterium HF0500_16O16,bacteria,FALSE,frozen,filter,53.99983687,214,3,140,89.7197,436.861
542511,-200,uncultured bacterium HF0500_16O16,bacteria,FALSE,roomtemp,filter,132.6356186,441,6,376,90.0676,447.18
542511,-200,uncultured bacterium HF0500_16O16,bacteria,FALSE,roomtemp,flowthrough,27.36565675,105,1,26,92.3273,125.02
542542,-200,uncultured bacterium JM9_B4,bacteria,FALSE,frozen,filter,81.75676236,324,3,173,98.9906,146.955
542542,-200,uncultured bacterium JM9_B4,bacteria,FALSE,frozen,flowthrough,39.71075656,121,1,29,99.5018,117.372
526667,-200,uncultured bacterium KM3-174-C5,bacteria,FALSE,frozen,filter,216.7563545,859,1,840,91.5019,375.405
526678,-200,uncultured bacterium KM3-47-A6,bacteria,FALSE,frozen,flowthrough,130.6188521,398,2,375,90.7399,411.621
526678,-200,uncultured bacterium KM3-47-A6,bacteria,FALSE,frozen,filter,118.0931012,468,4,459,92.2385,328.229
526678,-200,uncultured bacterium KM3-47-A6,bacteria,FALSE,roomtemp,filter,266.7750424,887,4,874,93.4403,324.168
526678,-200,uncultured bacterium KM3-47-A6,bacteria,FALSE,roomtemp,flowthrough,145.689544,559,7,536,94.6371,162.173
526681,-200,uncultured bacterium KM3-69-D9,bacteria,FALSE,roomtemp,flowthrough,49.25818215,189,1,183,90.3845,464.548
526682,-200,uncultured bacterium KM3-69-F5,bacteria,FALSE,frozen,flowthrough,7.220137556,22,1,18,83.9436,162.684
325466,-200,uncultured bacterium zdt-33i5,bacteria,FALSE,frozen,filter,5.803720785,23,1,11,95.8652,81.6087
325466,-200,uncultured bacterium zdt-33i5,bacteria,FALSE,roomtemp,filter,40.60274038,135,1,130,93.7945,228.357
150676,-200,uncultured basidiomycote Cons3,eukaryota,FALSE,roomtemp,flowthrough,247.0727867,948,2,928,97.5861,266.435
150676,-200,uncultured basidiomycote Cons3,eukaryota,FALSE,roomtemp,filter,243.9172033,811,3,811,86.6497,269.913
1572235,-200,uncultured Bathycoccaceae,eukaryota,FALSE,frozen,filter,36.58867452,145,1,145,97.196,214
282483,-200,uncultured Bicosoecida,eukaryota,FALSE,roomtemp,filter,107.9732133,359,1,181,99.8464,173.186
696480,-200238884,uncultured Cafeteriaceae,eukaryota,FALSE,roomtemp,filter,27.36925463,91,1,91,90.801,337
696480,-200238884,uncultured Cafeteriaceae,eukaryota,FALSE,roomtemp,flowthrough,18.24377117,70,1,67,88.2031,238.333
352960,-200,uncultured Campylobacterales bacterium,bacteria,FALSE,frozen,flowthrough,26.9114218,82,1,79,99.9662,229.025
127762,-200,uncultured CFB group bacterium kpj59rc,bacteria,FALSE,frozen,filter,50.46713726,200,1,192,99.979,280.796
166587,-200,uncultured Chloroflexi bacterium,bacteria,FALSE,frozen,flowthrough,2490.291081,7588,1,7551,82.2204,1484.53
166587,-200,uncultured Chloroflexi bacterium,bacteria,FALSE,frozen,filter,59.0465506,234,1,86,92.5844,219.544
166587,-200,uncultured Chloroflexi bacterium,bacteria,FALSE,roomtemp,filter,75.79178205,252,1,156,88.4541,341.632
710736,-200,uncultured Chloroflexi bacterium HF0200_09I09,bacteria,FALSE,roomtemp,filter,46.61796118,155,2,151,86.9237,457.255
171245,-200,uncultured Chlorophyta,eukaryota,FALSE,frozen,filter,53.74750118,213,3,109,98.1631,147.264
315731,-200,uncultured choreotrichid ciliate,eukaryota,FALSE,roomtemp,filter,61.95677421,206,1,206,99.363,157
710740,-200,uncultured Chromatiales bacterium HF0200_41F04,bacteria,FALSE,roomtemp,filter,30.67762607,102,1,79,91.6591,107.08
183512,-200,uncultured Chrysophyceae,eukaryota,FALSE,roomtemp,flowthrough,64.8957003,249,1,75,98.4308,118.82
183512,-200,uncultured Chrysophyceae,eukaryota,FALSE,roomtemp,filter,28.57229879,95,1,36,99.6652,129.5
175247,-200,uncultured Chytridiomycota,eukaryota,FALSE,roomtemp,filter,24.06088319,80,1,55,86.4029,112.4
1229259,-200004812,uncultured Chytridium,eukaryota,FALSE,frozen,filter,10.59809883,42,1,42,100,59
187299,-200,uncultured ciliate,eukaryota,FALSE,frozen,filter,500.6340016,1984,5,1078,98.6337,206.633
187299,-200,uncultured ciliate,eukaryota,FALSE,roomtemp,filter,229.4806734,763,3,527,99.4754,159.827
187299,-200,uncultured ciliate,eukaryota,FALSE,roomtemp,flowthrough,212.4096215,815,2,591,98.5371,235.379
29281,-200,uncultured crenarchaeote,archaea,FALSE,frozen,filter,11.60744157,46,1,44,99.6431,473.1
512288,-200246874,uncultured Cryomorphaceae bacterium,bacteria,FALSE,frozen,filter,32.29896785,128,2,41,96.6255,84.6423
512288,-200246874,uncultured Cryomorphaceae bacterium,bacteria,FALSE,roomtemp,filter,25.86544943,86,1,26,93.6623,112.58
512288,-200246874,uncultured Cryomorphaceae bacterium,bacteria,FALSE,roomtemp,flowthrough,21.3712748,82,1,47,92.4822,140.26
168826,-200002896,uncultured Cryptomonadaceae,eukaryota,FALSE,roomtemp,filter,6.917503917,23,1,17,99.6318,86.8182
159824,-200,uncultured Cytophagales MB11E04,bacteria,FALSE,frozen,filter,37.59801726,149,2,121,96.9827,242.403
159824,-200,uncultured Cytophagales MB11E04,bacteria,FALSE,frozen,flowthrough,34.45974742,105,1,64,99.5,202.71
768505,-200,uncultured Cytophagia bacterium,bacteria,FALSE,frozen,flowthrough,271.7397225,828,2,797,98.3377,1659.89
768505,-200,uncultured Cytophagia bacterium,bacteria,FALSE,roomtemp,filter,43.30958974,144,2,111,91.3955,234.351
357894,-200,uncultured delta proteobacterium DeepAnt-1F12,bacteria,FALSE,roomtemp,flowthrough,544.706882,2090,8,2039,97.0841,142.418
710820,-200,uncultured delta proteobacterium HF0010_01J10,bacteria,FALSE,frozen,flowthrough,97.80004507,298,2,274,85.9866,406.008
710820,-200,uncultured delta proteobacterium HF0010_01J10,bacteria,FALSE,roomtemp,filter,2248.188773,7475,2,7417,81.3925,993.606
710820,-200,uncultured delta proteobacterium HF0010_01J10,bacteria,FALSE,roomtemp,flowthrough,476.1624275,1827,2,1780,82.3047,833.138
710824,-200,uncultured delta proteobacterium HF0070_10I02,bacteria,FALSE,frozen,flowthrough,137.1826136,418,2,373,86.8457,492.059
710824,-200,uncultured delta proteobacterium HF0070_10I02,bacteria,FALSE,frozen,filter,20.69152628,82,1,37,94.109,132.558
710824,-200,uncultured delta proteobacterium HF0070_10I02,bacteria,FALSE,roomtemp,flowthrough,5262.546106,20192,7,20101,85.231,1339.46
710824,-200,uncultured delta proteobacterium HF0070_10I02,bacteria,FALSE,roomtemp,filter,3487.324257,11595,11,11443,88.5238,545.051
315793,-200,uncultured dictyochophyte,eukaryota,FALSE,roomtemp,flowthrough,17.72252056,68,1,61,91.5633,262.03
187300,-200,uncultured dinoflagellate,eukaryota,FALSE,frozen,filter,606.1103185,2402,13,1993,93.1078,175.12
187300,-200,uncultured dinoflagellate,eukaryota,FALSE,roomtemp,filter,42.70806766,142,1,55,91.2648,221.515
573653,-200,uncultured euglenozoan,eukaryota,FALSE,frozen,filter,53.4951655,212,1,197,93.2967,553.772
573653,-200,uncultured euglenozoan,eukaryota,FALSE,roomtemp,filter,22.55707799,75,1,48,92.9806,284.333
542502,-200,uncultured eukaryote HF0200_37F04,eukaryota,FALSE,frozen,filter,232.4011671,921,3,832,87.8849,286.871
239735,-200089373,uncultured Flexibacteraceae bacterium,bacteria,FALSE,frozen,filter,32.04663216,127,1,123,91.8749,314.204
239735,-200089373,uncultured Flexibacteraceae bacterium,bacteria,FALSE,roomtemp,filter,50.5278547,168,1,166,92.2733,343.156
710972,-200,uncultured gamma proteobacterium EB000_65A11,bacteria,FALSE,frozen,flowthrough,531.3364865,1619,3,1599,93.2528,424.229
710972,-200,uncultured gamma proteobacterium EB000_65A11,bacteria,FALSE,frozen,filter,392.1296565,1554,2,1522,92.2851,695.976
710972,-200,uncultured gamma proteobacterium EB000_65A11,bacteria,FALSE,roomtemp,flowthrough,3910.682663,15005,4,14953,93.267,617.949
710977,-200,uncultured gamma proteobacterium HF0010_01E20,bacteria,FALSE,roomtemp,flowthrough,47.69443034,183,1,67,94.4346,150.591
710981,-200,uncultured gamma proteobacterium HF0010_16J05,bacteria,FALSE,frozen,filter,34.06531765,135,2,110,98.7218,132.946
710981,-200,uncultured gamma proteobacterium HF0010_16J05,bacteria,FALSE,roomtemp,flowthrough,82.61822086,317,1,286,92.5768,122.96
723568,-200,uncultured gamma proteobacterium HF0130_25M15,bacteria,FALSE,roomtemp,filter,12.0304416,40,1,40,97.403,77
723574,-200,uncultured gamma proteobacterium HF0500_32L01,bacteria,FALSE,frozen,filter,12.11211294,48,1,40,92.2525,203.809
159788,-201706374,uncultured gamma proteobacterium MB11B11,bacteria,FALSE,roomtemp,flowthrough,211.6277456,812,5,777,93.1172,119.711
159788,-201706374,uncultured gamma proteobacterium MB11B11,bacteria,FALSE,roomtemp,filter,30.07610399,100,1,86,89.4545,195.901
352378,-200,uncultured heterolobosean,eukaryota,FALSE,frozen,filter,15.14014118,60,1,55,86.0602,281.897
526446,-200051005,uncultured Hygrocybe,eukaryota,FALSE,roomtemp,filter,8.120548077,27,1,26,99.5316,71.1579
946273,339962,uncultured Katablepharis,eukaryota,FALSE,frozen,flowthrough,30.19330251,92,1,90,99.4852,205.675
204529,-200,uncultured kinetoplastid,eukaryota,FALSE,frozen,filter,14.13079843,56,1,48,94.1283,387.074
204529,-200,uncultured kinetoplastid,eukaryota,FALSE,roomtemp,filter,39.39969622,131,1,85,95.3422,241.124
528328,-200,uncultured Mamiella,eukaryota,FALSE,frozen,filter,96.13989648,381,1,377,99.6326,269.287
485340,-200,uncultured Mamiellales,eukaryota,FALSE,frozen,filter,93.86887531,372,1,372,93.548,279
329652,-200,uncultured marine alveolate,eukaryota,FALSE,frozen,filter,193.7938071,768,4,691,94.5424,133.92
329652,-200,uncultured marine alveolate,eukaryota,FALSE,roomtemp,filter,44.21187286,147,1,131,99.192,403.934
56763,-200,uncultured marine archaeon,archaea,FALSE,frozen,flowthrough,47.91545832,146,2,95,98.2988,345.516
56763,-200,uncultured marine archaeon,archaea,FALSE,frozen,filter,10.34576314,41,1,23,99.0663,248.732
257394,-200,uncultured marine bacterium 463,bacteria,FALSE,frozen,flowthrough,41.35169691,126,1,93,99.1892,96.018
257394,-200,uncultured marine bacterium 463,bacteria,FALSE,frozen,filter,26.49524706,105,1,65,96.5766,130.782
257394,-200,uncultured marine bacterium 463,bacteria,FALSE,roomtemp,flowthrough,7034.537537,26991,26,26607,95.2055,366.595
257394,-200,uncultured marine bacterium 463,bacteria,FALSE,roomtemp,filter,261.0605826,868,3,824,95.2183,278.547
257398,-200,uncultured marine bacterium 577,bacteria,FALSE,frozen,filter,26.74758275,106,1,87,97.5728,198.693
257398,-200,uncultured marine bacterium 577,bacteria,FALSE,roomtemp,flowthrough,6.255007258,24,1,19,91.0147,72.0435
257400,-200,uncultured marine bacterium 580,bacteria,FALSE,frozen,filter,718.1473632,2846,10,2768,98.3259,542.152
257400,-200,uncultured marine bacterium 580,bacteria,FALSE,roomtemp,flowthrough,19.28627238,74,1,28,98.5713,140.275
415441,-200,uncultured marine bacterium EB80_02D08,bacteria,FALSE,frozen,flowthrough,834.2540757,2542,7,2501,97.879,445.64
415441,-200,uncultured marine bacterium EB80_02D08,bacteria,FALSE,roomtemp,filter,282.4146164,939,2,878,98.2635,1184.73
415441,-200,uncultured marine bacterium EB80_02D08,bacteria,FALSE,roomtemp,flowthrough,153.7689284,590,3,545,99.2568,362.968
588879,-200,uncultured marine chrysophyte,eukaryota,FALSE,roomtemp,flowthrough,172.2733249,661,7,602,98.6078,97.9011
285226,-200,uncultured marine diatom,eukaryota,FALSE,frozen,filter,437.2977444,1733,5,1688,96.8146,177.137
285226,-200,uncultured marine diatom,eukaryota,FALSE,roomtemp,filter,270.9856969,901,1,891,95.9969,447.325
285226,-200,uncultured marine diatom,eukaryota,FALSE,roomtemp,flowthrough,33.09941341,127,1,118,93.8426,373.75
547051,-200,uncultured marine diplonemid,eukaryota,FALSE,frozen,filter,83.0184408,329,4,299,92.2734,112.05
547051,-200,uncultured marine diplonemid,eukaryota,FALSE,roomtemp,filter,15.63957407,52,1,40,82.5841,157.58
266134,-200,uncultured marine gamma proteobacterium EBAC20E09,bacteria,FALSE,frozen,filter,121.6258008,482,2,468,89.3943,334.573
266134,-200,uncultured marine gamma proteobacterium EBAC20E09,bacteria,FALSE,roomtemp,filter,95.64201068,318,2,298,88.5231,325.545
133804,-200,uncultured marine gamma proteobacterium EBAC31A08,bacteria,FALSE,frozen,flowthrough,217.2605028,662,1,596,99.8906,323.77
133804,-200,uncultured marine gamma proteobacterium EBAC31A08,bacteria,FALSE,frozen,filter,100.1772675,397,8,342,99.421,185.553
133804,-200,uncultured marine gamma proteobacterium EBAC31A08,bacteria,FALSE,roomtemp,flowthrough,1119.385674,4295,10,4263,98.9546,596.012
133804,-200,uncultured marine gamma proteobacterium EBAC31A08,bacteria,FALSE,roomtemp,filter,647.8392799,2154,8,2128,98.9372,435.497
133822,-200,uncultured marine group II euryarchaeote 37F11,archaea,FALSE,frozen,flowthrough,54.47921974,166,1,102,96.4525,328.575
133822,-200,uncultured marine group II euryarchaeote 37F11,archaea,FALSE,roomtemp,filter,7.519025997,25,1,9,97.5074,134.043
415540,-200,uncultured marine microorganism,,FALSE,frozen,flowthrough,191.3336452,583,3,551,99.976,251.471
415540,-200,uncultured marine microorganism,,FALSE,frozen,filter,33.56064628,133,2,72,98.8839,168.559
415540,-200,uncultured marine microorganism,,FALSE,roomtemp,filter,872.2070156,2900,6,2788,98.9688,273.13
482892,-200,uncultured marine proteobacterium,bacteria,FALSE,frozen,filter,50.97180863,202,1,133,99.3698,333.709
329656,-200,uncultured marine stramenopile,eukaryota,FALSE,frozen,filter,2218.78769,8793,8,8675,92.0756,308.58
329656,-200,uncultured marine stramenopile,eukaryota,FALSE,frozen,flowthrough,6.563761414,20,1,18,95.2873,192.5
329656,-200,uncultured marine stramenopile,eukaryota,FALSE,roomtemp,filter,3416.344652,11359,9,11255,90.0436,291.211
329656,-200,uncultured marine stramenopile,eukaryota,FALSE,roomtemp,flowthrough,235.6052734,904,2,819,98.079,340.873
1455885,-200,uncultured marine thaumarchaeote AD1000_06_F06,archaea,FALSE,frozen,filter,6.308392158,25,1,25,97.26,292
186617,-200,uncultured marine virus,viruses,FALSE,frozen,flowthrough,2062.333836,6284,65,4965,91.3063,1702.67
186617,-200,uncultured marine virus,viruses,FALSE,roomtemp,flowthrough,785.5246614,3014,47,2028,92.4716,686.653
1868660,-200,uncultured Mediterranean phage,viruses,TRUE,frozen,flowthrough,338.0337128,1030,18,372,87.7153,154.857
1868660,-200,uncultured Mediterranean phage,viruses,TRUE,roomtemp,flowthrough,45.60942792,175,1,8,89.2742,67.7647
1868672,-200010699,uncultured Mediterranean phage uvDeep-CGR2-AD8-C175,viruses,TRUE,frozen,flowthrough,12.79933476,39,1,8,90.5104,94.0833
1868686,-200010744,uncultured Mediterranean phage uvDeep-CGR2-KM24-C165,viruses,TRUE,frozen,flowthrough,35.44431164,108,1,81,88.1272,601.115
1407671,-200010699,uncultured Mediterranean phage uvMED,viruses,TRUE,frozen,flowthrough,1403.660378,4277,54,1463,89.6756,240.546
1407671,-200010699,uncultured Mediterranean phage uvMED,viruses,TRUE,roomtemp,flowthrough,532.7181181,2044,27,475,90.6176,162.814
1501851,-200283645,uncultured Mesodinium sp.,eukaryota,FALSE,frozen,filter,39.86903844,158,1,18,99.6798,82.8667
236501,413,uncultured Methylococcus sp.,bacteria,FALSE,roomtemp,flowthrough,286.166582,1098,4,1091,99.4596,149.673
340210,-200,uncultured microeukaryote,eukaryota,FALSE,roomtemp,filter,59.85144694,199,1,196,99.2926,292.471
432653,1023,uncultured Microscilla sp.,bacteria,FALSE,roomtemp,flowthrough,43.2638002,166,1,165,97.5967,331.287
723585,-200,uncultured nuHF1 cluster bacterium HF0130_24M16,bacteria,FALSE,roomtemp,flowthrough,11.98876391,46,1,37,89.5566,182.476
195044,-200135620,uncultured Oceanospirillaceae bacterium,bacteria,FALSE,roomtemp,flowthrough,207.718366,797,1,768,99.2749,165.491
293335,-200,uncultured Oceanospirillales bacterium,bacteria,FALSE,roomtemp,flowthrough,177.4858309,681,6,261,98.7325,94.7549
427759,141450,uncultured Oleiphilus sp.,bacteria,FALSE,roomtemp,flowthrough,52.38568578,201,1,192,99.9459,101.101
261015,188907,uncultured Oleispira sp.,bacteria,FALSE,roomtemp,flowthrough,130.0520259,499,2,275,99.5115,100.938
1128416,-200,uncultured OM182 clade bacterium,bacteria,FALSE,frozen,filter,69.89698511,277,1,277,99.618,262
1128416,-200,uncultured OM182 clade bacterium,bacteria,FALSE,roomtemp,filter,151.5835641,504,2,504,100,202.71
743614,-200,uncultured organism MedDCM-OCT-S04-C369,,FALSE,frozen,flowthrough,7.876513697,24,1,10,89.8458,121.875
743615,-200,uncultured organism MedDCM-OCT-S04-C375,,FALSE,frozen,flowthrough,31.83424286,97,3,44,88.6957,133.122
743624,-200,uncultured organism MedDCM-OCT-S06-C2377,,FALSE,frozen,flowthrough,81.39064154,248,1,240,91.2434,69.8675
